,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4232,University Of Florida (Gainesville),Mathematics,PhD,F10,Accepted,E-mail,"(13, 5, 2010)",1273734000,,,,,,,International,"(13, 5, 2010)",1273734000,"Oh yeah!!! but then again, Oh sh**!!, cuz its without funding!! So guys, who wants to surprise me and lend me $45,000 for my first year?Ill hustle for my second, Or just co-sign a loan for me:)"
4233,USC University Of Southern California,Architecture (2 Yr) M.Arch,MS,F10,Accepted,E-mail,"(13, 5, 2010)",1273734000,,,,,,,International,"(13, 5, 2010)",1273734000,With 20K merit scholarship and Summer program tuition waive
4234,Columbia University,Middle Eastern And Asian Languages And Cultures (MEALAC),MS,F10,Accepted,E-mail,"(11, 5, 2010)",1273561200,,,,,,,American,"(13, 5, 2010)",1273734000,
4235,Purdue University,Industrial Engienering,MS,F10,Rejected,Website,"(13, 5, 2010)",1273734000,3.07,730.0,780.0,4.5,False,,International,"(13, 5, 2010)",1273734000,
4236,"University Of California, Davis (UCD)",Biochemistry,PhD,F10,Rejected,E-mail,"(10, 5, 2010)",1273474800,,,,,,,American,"(13, 5, 2010)",1273734000,
4237,University Of Alabama,Nutrition,PhD,F10,Accepted,Other,"(13, 5, 2010)",1273734000,,,,,,,International with US Degree,"(13, 5, 2010)",1273734000,
4238,Philadelphia University,Disaster Medicine And Management,MS,F10,Accepted,E-mail,"(12, 5, 2010)",1273647600,,,,,,,American,"(13, 5, 2010)",1273734000,
4239,St. Louis University,Philosophy,PhD,F10,Rejected,Website,"(12, 5, 2010)",1273647600,,,,,,,American,"(12, 5, 2010)",1273647600,Closure is nice.
4240,University Of North Dakota,Chemical Engineering,PhD,F10,Accepted,E-mail,"(5, 5, 2010)",1273042800,,,,,,,International,"(12, 5, 2010)",1273647600,"Tuition waiver, $1700/m, health insurance"
4241,University Of British Columbia (UBC),Computer Science,MS,F10,Rejected,E-mail,"(12, 5, 2010)",1273647600,,,,,,,International,"(12, 5, 2010)",1273647600,email diamondc@cs.ubc.ca for your decision! she will email you your status.
4242,University Of Pennsylvania,Government Political Science,PhD,F10,Rejected,E-mail,"(12, 5, 2010)",1273647600,,,,,,,American,"(12, 5, 2010)",1273647600,"Yes, I also got an email from UPenn saying they were done making their offers."
4243,"Princeton University, Woodrow Wilson School",Public Affairs (MPA),MS,F10,Accepted,Phone,"(12, 5, 2010)",1273647600,,,,,,,American,"(12, 5, 2010)",1273647600,Accepted off wait-list!
4244,"University Of Toronto, OISE",School And Clinical Child Psychology,MS,F10,Rejected,Postal Service,"(12, 5, 2010)",1273647600,,,,,,,International,"(12, 5, 2010)",1273647600,Not surprised. Took them long enough though.
4245,McGill University,Computer Science,PhD,F10,Rejected,E-mail,"(12, 5, 2010)",1273647600,,,,,,,International,"(12, 5, 2010)",1273647600,who cares?!
4246,Columbia University (Teachers College),Speech Language Pathology,MS,F10,Accepted,E-mail,"(21, 4, 2010)",1271833200,,,,,,,American,"(12, 5, 2010)",1273647600,Is Columbia really worth it financially? It is soooo expensive :( I don't know if I can afford it.
4247,University Of Ottawa,Philosophy,MS,F10,Accepted,E-mail,"(12, 5, 2010)",1273647600,,,,,,,International,"(12, 5, 2010)",1273647600,What is it with Canadian universities? It takes them a solid 3 weeks to reply to a single email; even when the decision is already made!
4248,Duke University,Economics,MS,F10,Accepted,Other,"(8, 4, 2010)",1270710000,,460.0,780.0,4.5,False,,International,"(12, 5, 2010)",1273647600,"Fulbright Masters Scholar from Pakistan. My letter of acceptance was dated 30th March 2010 but i got it from the Fulbright people around a week later.

Really glad to attend Duke! :)"
4249,"University Of Illinois, Urbana Champaign (UIUC)",Civil And Environmental Engineering (Environmental),MS,F10,Accepted,E-mail,"(15, 4, 2010)",1271314800,3.41,570.0,770.0,5.5,False,,International,"(12, 5, 2010)",1273647600,Without funding.
4250,Saint Johns University,Speech Language Pathology,MS,F10,Rejected,Postal Service,"(12, 5, 2010)",1273647600,,490.0,470.0,3.5,False,,,"(12, 5, 2010)",1273647600,"1st BBA in Marketing and a 3.83 in 9 prerequisite courses, tutor K-12"
4251,University Of Arizona,Optical Sciences,PhD,F10,Accepted,E-mail,"(11, 5, 2010)",1273561200,,,,,,,International,"(12, 5, 2010)",1273647600,
4252,Texas A&M University (TAMU),Computer Science,PhD,F10,Accepted,E-mail,"(12, 5, 2010)",1273647600,,,,,,,International,"(12, 5, 2010)",1273647600,No fundings
4253,University College London,Crime Science,MS,F10,Accepted,Postal Service,"(11, 5, 2010)",1273561200,,,,,,,American,"(12, 5, 2010)",1273647600,"The letter was dated April 21, 2010. I'm really excited, but I have an unofficial accept from a PhD program at another school that I will probably go to instead."
4254,University Of Pennsylvania (UPenn),Political Science (Comparative),PhD,F10,Rejected,E-mail,"(11, 5, 2010)",1273561200,,,,,,,International,"(11, 5, 2010)",1273561200,"If you were wondering about your status at UPenn, wonder no more, all offers have been made for those who were on the wait list and apparently it is up to you to email them asking for information otherwise you will just be ignored."
4255,Boston University,Mathematics,PhD,F10,Accepted,Postal Service,"(10, 5, 2010)",1273474800,3.9,790.0,800.0,4.5,False,660.0,American,"(11, 5, 2010)",1273561200,Still waiting for news about funding
4256,"University Of Massachusetts, Amherst",Mathematics,PhD,F10,Rejected,Postal Service,"(7, 5, 2010)",1273215600,3.9,790.0,800.0,4.5,False,660.0,American,"(11, 5, 2010)",1273561200,
4257,McGill University,Economics,MS,F10,Accepted,Postal Service,"(7, 5, 2010)",1273215600,,,,,,,International,"(11, 5, 2010)",1273561200,"To the post below, I went through the exact same flow. Just wait, 2 separate letters should come your way this week. One from GPS and one from the department."
4258,Rockhurst University,Communication Sciences And Disorders/Speech Pathology,MS,F10,Accepted,Postal Service,"(10, 5, 2010)",1273474800,,,,,,,American,"(11, 5, 2010)",1273561200,"Was waitlisting at first, now accepted."
4259,New York University (NYU),Economics,MS,F10,Accepted,E-mail,"(11, 5, 2010)",1273561200,,420.0,750.0,4.5,False,,International,"(11, 5, 2010)",1273561200,TM: JBDonges
4260,New York University (NYU),Economics,MS,F10,Accepted,E-mail,"(10, 5, 2010)",1273474800,,,,,,,American,"(11, 5, 2010)",1273561200,"I just got the e-mail 2 hours ago, so keep your hopes up if you haven't heard! I'm very very VERY pleased with this result!!!"
4261,University Of Southern California (USC),School Of Social Work,Other,F10,Accepted,Postal Service,"(11, 5, 2010)",1273561200,,,,,,,American,"(11, 5, 2010)",1273561200,MSW
4262,University Of Pennsylvania (UPenn),Mechanical Eng,MS,F10,Accepted,E-mail,"(6, 5, 2010)",1273129200,,,,,,,International,"(11, 5, 2010)",1273561200,
4263,Cornell University,International Agriculture And Rural Development - MPS,MS,F10,Accepted,E-mail,"(10, 5, 2010)",1273474800,,,,,,,American,"(10, 5, 2010)",1273474800,
4264,"University Of Illinois, Urbana Champaign (UIUC)",Chemical And Biomolecular Engineering,PhD,F10,Rejected,E-mail,"(10, 5, 2010)",1273474800,,,,,,,International with US Degree,"(10, 5, 2010)",1273474800,"Tried to mail them several times but got no answer. It seems that I was previously on the WL. Here is the mail:
""Dear xx:
Thank you for your interest in our Chemical & Biomolecular Engineering graduate program here at Illinois.  As you can imagine, we receive hundreds of applications.  Unfortunately we will not be able to extend an offer to you.  Again, thank you for your interest in our program."""
4265,"University Of Tennessee, Knoxville",English,PhD,F10,Rejected,Postal Service,"(10, 5, 2010)",1273474800,,,,,,,American,"(10, 5, 2010)",1273474800,"I was on the waitlist, which is why I'm just now getting this.  Ah well, c'est la vie."
4266,McMaster University,ECE Electrical Engineering,MS,F10,Rejected,Postal Service,"(10, 5, 2010)",1273474800,,,,,,,International,"(10, 5, 2010)",1273474800,Got the rejection later today dated April 19th.
4267,Carnegie Mellon University (CMU),Electrical And Computer Engineering (ECE),PhD,F10,Rejected,E-mail,"(7, 5, 2010)",1273215600,,,,,,,International,"(10, 5, 2010)",1273474800,"To the A student who answered- thanks for being civil! long story short, I was being pressured on around April 1st by one school to give them my final answer (quite against CGS, but that's another story). I asked all others for a status update, all obliged but CMU, though I took the hint. I agree that their EE and especially CS programs are really enticing though. best of luck"
4268,"University Of Michigan, Ann Arbor",Architecture (M. Arch 1),MS,F10,Accepted,E-mail,"(10, 5, 2010)",1273474800,,,,,,,American,"(10, 5, 2010)",1273474800,Accepted off of the wait list.  I'm giving up my spot at Syracuse with award money.
4269,University Of Southern California (USC),Social Work,MS,F10,Accepted,Postal Service,"(8, 5, 2010)",1273302000,,,,,,,American,"(10, 5, 2010)",1273474800,Wooohoooo!!!!
4270,Mcgill University,Economics,MS,F10,Accepted,Website,"(10, 5, 2010)",1273474800,,,,,,,International,"(10, 5, 2010)",1273474800,"To post below. On 4.22 I got an email from the department of economis saying I was recommended but with no financial aid. On 5.5 I checked the minerva and found my status is ""admitted pending final results"". Now I can choose ""accept this offer"" or ""decline this offer"". However, I haven't got an email from the GPS and no paper admission via post either. I need some information about my official admission. What should I do? Just wait? I called the GPS but no response......"
4271,University Of North Carolina (UNC),Computer Science,MS,F10,Rejected,Postal Service,"(10, 5, 2010)",1273474800,,,,,,,International,"(10, 5, 2010)",1273474800,fu**!
4272,McGill University,Computer Science,PhD,F10,Rejected,Phone,"(10, 5, 2010)",1273474800,,,,,,,International,"(10, 5, 2010)",1273474800,I was told that all decisions had been finalized. Got rejected because they could not find a supervisor.
4273,"University Of Texas, Austin (UT Austin)",Art Education,MS,F10,Accepted,Phone,"(7, 5, 2010)",1273215600,,,,,,,American,"(10, 5, 2010)",1273474800,
4274,University Of St Andrews,Divinity (Theology),PhD,F10,Accepted,Postal Service,"(1, 5, 2010)",1272697200,,,,,,,American,"(10, 5, 2010)",1273474800,
4275,University Of Durham (UK),Divinity (Theology),PhD,F10,Accepted,Postal Service,"(1, 5, 2010)",1272697200,,,,,,,American,"(10, 5, 2010)",1273474800,
4276,Oxford University,Divinity (Theology),PhD,F10,Rejected,Postal Service,"(10, 5, 2010)",1273474800,,,,,,,American,"(10, 5, 2010)",1273474800,DPhil
4277,"University Of Marlyand, College Park",Kinesiology,PhD,F10,Rejected,Website,"(8, 5, 2010)",1273302000,,,,,,,International,"(10, 5, 2010)",1273474800,
4278,Texas A & M University (TAMU),Computer Science,PhD,F10,Rejected,Website,"(10, 5, 2010)",1273474800,,,,,,,International,"(10, 5, 2010)",1273474800,An indecent rejection from a decent school...
4279,"University Of Illinois, Chicago (UIC)",Social Work (MSW) 2-Year Program,MS,F10,Accepted,Phone,"(8, 5, 2010)",1273302000,,,,,,,American,"(9, 5, 2010)",1273388400,Had to call for my results because it was taking longer than expected.  Also admitted into the School Social Work concentration.  Very excited to be attending next fall!
4280,"University Of Hawaii, Manoa",Social Work,MS,F10,Accepted,Postal Service,"(7, 5, 2010)",1273215600,,,,,,,American,"(9, 5, 2010)",1273388400,
4281,San Diego State University (SDSU),Film,MFA,F10,Accepted,E-mail,"(6, 5, 2010)",1273129200,,,,,,,American,"(9, 5, 2010)",1273388400,"Phone interview 5/4, email from program's Grad Advisor 5/6 saying I was recommended for admission.  Waiting for final acceptance from the school's Grad division."
4282,Carnegie Mellon University (CMU),Electrical And Computer Engineering,PhD,F10,Rejected,E-mail,"(7, 5, 2010)",1273215600,3.79,640.0,800.0,4.5,False,,International,"(8, 5, 2010)",1273302000,"CMU was my dream school, and I got the hint that I hadn't got in ages ago, but I wanted to post something for posterity: CMU is not a signatory of the CGS resolution, and therefore sends out accepts/rejects whenever it pleases. The Admissions Office is a shambles, and replies to all messages at all stages with a stock e-mail and nothing else, and no-one answers the phone. There is no online tracking system, and only two e-mails were sent to me all through the process (not even a receipt of the money!) I applied to 6 top ten programs, and can say without a doubt that CMU was the most annoying of the lot. If you have to choose between here and somewhere else of comparable rank to apply to next year, I'd advise you to pick the other one until CMU get their house in order"
4283,Simon Fraser University (SFU),Public Health (Global Health),MS,F10,Wait listed,E-mail,"(29, 4, 2010)",1272524400,,,,,,,International,"(8, 5, 2010)",1273302000,"Thank you for your interest in our MPH program. This year we received 
over 280 applications for approximately 60 places. At this time, we are 
unable to offer you admission to our program. However, you are on a wait 
list for admission. In the event that the number of students accepting 
our offer of admission drops below 60, applicants on the wait list will 
be contacted in rank order with an offer of admission.  Please note that 
we will not be providing information on your ranking.

Anyone accepted and not going - please reject your offers!"
4284,Johns Hopkins University (JHU),Biotechnology,MS,F10,Accepted,Postal Service,"(3, 5, 2010)",1272870000,,,,,,,American,"(8, 5, 2010)",1273302000,
4285,Northeastern University,Economics,PhD,F10,Accepted,E-mail,"(3, 7, 2010)",1278140400,,,,,,,International,"(8, 5, 2010)",1273302000,"I called the department on Friday, and the director told me there is no financial funding for me . In the past two month, I kept in touch with the department, but they did not inform me any news. Well, finally, there is an answer to relax myself. So maybe the most efficient way to know the status of financial funding is to give a call.  two-month waiting is so long and tough...."
4286,City University Of New York (CUNY) Graduate Center,Art History,PhD,F10,Accepted,Postal Service,"(8, 5, 2010)",1273302000,,,,,,,,"(8, 5, 2010)",1273302000,
4287,Texas A&M University (TAMU),Computer Science,MS,F10,Rejected,Website,"(8, 5, 2010)",1273302000,,,,,,,International,"(8, 5, 2010)",1273302000,
4288,Lehigh University,Materials Science,PhD,F10,Accepted,E-mail,"(8, 4, 2010)",1270710000,,,,,,,International,"(8, 5, 2010)",1273302000,"phone interviewed, and get RA"
4289,Boston University,Psychology,MS,F10,Accepted,Postal Service,"(8, 5, 2010)",1273302000,,,,,,,International,"(8, 5, 2010)",1273302000,
4290,University Of Maryland,Mathematics,PhD,F10,Rejected,Website,"(8, 5, 2010)",1273302000,3.58,540.0,720.0,4.5,False,700.0,American,"(8, 5, 2010)",1273302000,e-mail to check website
4291,Pennsylvania State University (PSU),Mathematics,PhD,F10,Rejected,Postal Service,"(6, 5, 2010)",1273129200,3.58,540.0,720.0,4.5,False,700.0,American,"(8, 5, 2010)",1273302000,took those assholes long enough
4292,University Of Tennessee Knoxville,Industrial And Information Engineering,PhD,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,3.4,480.0,800.0,3.5,False,,International,"(8, 5, 2010)",1273302000,You should definitely contact the professors about funding!!
4293,Texas A&M University,Computer Science,PhD,F10,Rejected,Website,"(8, 5, 2010)",1273302000,,,,,,,International,"(8, 5, 2010)",1273302000,"why don't they even bother to write an email?  Whatever, doesn't matter now."
4294,"Maryland, College Park (University Of)",Chemical And Biomolecular Engineering,PhD,F10,Rejected,Website,"(8, 5, 2010)",1273302000,,,,,,,International with US Degree,"(8, 5, 2010)",1273302000,
4295,Texas A&M University (TAMU) - College Station,Computer Science,PhD,F10,Rejected,Website,"(7, 5, 2010)",1273215600,,,,,,,International,"(8, 5, 2010)",1273302000,"to the poster below: decision changed to ""Deny"" on http://apply2.cse.tamu.edu/"
4296,"University Of Maryland, College Park",Physics,PhD,F10,Rejected,Website,"(28, 4, 2010)",1272438000,3.9,600.0,800.0,3.5,False,890.0,International,"(8, 5, 2010)",1273302000,o rly?
4297,"California State University, San Francisco",Geography,MS,F10,Accepted,E-mail,"(1, 5, 2010)",1272697200,,,,,,,American,"(8, 5, 2010)",1273302000,"Admitted to the new MS in GIS program.  Decided not to attend.  Love the city, but sadly it's to damn expensive.  Will be attending another school."
4298,"California State University, Long Beach",Geography,MS,F10,Accepted,E-mail,"(22, 4, 2010)",1271919600,,,,,,,American,"(8, 5, 2010)",1273302000,"Dept. was very friendly and helpful during application process.  Decided to attend another school, however."
4299,"University Of California, Irvine (UCI)",Biotechnology,MS,F10,Wait listed,E-mail,"(8, 5, 2010)",1273302000,,,,,,,American,"(8, 5, 2010)",1273302000,
4300,Texas A&M University (TAMU),Computer Science,MS,F10,Rejected,Website,"(8, 5, 2010)",1273302000,,,,,,,International with US Degree,"(8, 5, 2010)",1273302000,"I completed the application last November. I have waited for nearly seven months but got such a fu**ing result. All the application committee are fu**ing button sucker and go to  eat a sh**. fu** you ""The Asshole & Mess University"" !"
4301,University Of Central Florida (UCF),Communication Sciences And Disorders,MS,F10,Accepted,Phone,"(7, 5, 2010)",1273215600,3.14,590.0,560.0,5.5,False,,American,"(7, 5, 2010)",1273215600,Accepted off of waitlist; more info to follow. I must notify them of my decision by 5/10/10.
4302,Northeastern University (NEU),Economics,PhD,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(7, 5, 2010)",1273215600,To the poster below: Hey when did u hear about funding and did u get tuition waiver also? If u don't mind can u please tell me what is the stipend? I have also heard of admission long back but didn't hear about funding yet. Thanks in advance.
4303,Dalhousie University,Bachelor Of Environmental Design Studies,Other,F10,Wait listed,E-mail,"(7, 5, 2010)",1273215600,,,,,,,International,"(7, 5, 2010)",1273215600,"Notified via email. ""In previous years, most students on the wait list eventually were offered a place."" Awesome!"
4304,Texas A&M University (TAMU) - College Station,Civil Engineering,PhD,F10,Accepted,E-mail,"(5, 5, 2010)",1273042800,,,,,,,International,"(7, 5, 2010)",1273215600,
4305,Texas A&M University (TAMU) - College Station,Computer Science,PhD,F10,Rejected,Website,"(7, 5, 2010)",1273215600,,,,,,,International,"(7, 5, 2010)",1273215600,
4306,Carnegie Mellon University (CMU),Electrical And Computer Engineering (ECE),PhD,F10,Rejected,E-mail,"(7, 5, 2010)",1273215600,3.89,620.0,800.0,5.0,False,,American,"(7, 5, 2010)",1273215600,Seems unprofessional of them to wait to notify until after April 15. Oh well.
4307,Carnegie Mellon University (CMU),ECE(Electrical And Computer Engineering),PhD,F10,Rejected,E-mail,"(7, 5, 2010)",1273215600,,,,,,,International,"(7, 5, 2010)",1273215600,
4308,University Of Southern California (USC),Computer Science (CS),PhD,F10,Rejected,Postal Service,"(7, 5, 2010)",1273215600,,,,,,,International,"(7, 5, 2010)",1273215600,
4309,"University Of Texas, Austin (UT Austin)",Architecture (2 Yr) M.Arch,MS,F10,Accepted,E-mail,"(7, 5, 2010)",1273215600,,,,,,,International,"(7, 5, 2010)",1273215600,
4310,McGill University,Economics,MS,F10,Accepted,Website,"(7, 5, 2010)",1273215600,,,,,,,Other,"(7, 5, 2010)",1273215600,"Accepted, funding results pending receipt of the official admission letter."
4311,University Of Central Florida (UCF),Speech Language Pathology/communication Sciences And Disorders,MS,F10,Accepted,Phone,"(7, 5, 2010)",1273215600,3.4,620.0,500.0,3.5,False,,American,"(7, 5, 2010)",1273215600,Accepted off the wait list
4312,Northeastern University (NEU),Economics,PhD,F10,Accepted,E-mail,"(7, 3, 2010)",1267948800,,,,,,,International with US Degree,"(7, 5, 2010)",1273215600,"Got funding today, after an email inquiry! I am going there in fall."
4313,Lehigh University,Computer Engineering,PhD,F10,Accepted,E-mail,"(7, 5, 2010)",1273215600,,,,,,,American,"(7, 5, 2010)",1273215600,"Already accepted last week without aid, but offered a TA position today."
4314,Ohio State University (OSU),Electrical and Computer Engineering (ECE),PhD,F10,Accepted,E-mail,"(7, 5, 2010)",1273215600,,,,,,,International,"(7, 5, 2010)",1273215600,
4315,Georgetown University School Of Foreign Service (SFS),International Security,MS,F10,Rejected,Postal Service,"(2, 4, 2010)",1270191600,,,,,,,American,"(7, 5, 2010)",1273215600,This is for SSP
4316,Fletcher School(Tufts University),Master Of Arts In Law And Diplomacy,MS,F10,Rejected,E-mail,"(12, 3, 2010)",1268380800,,,,,,,American,"(7, 5, 2010)",1273215600,
4317,University Of Denver Josef Korbel School,International Affairs,MS,F10,Accepted,E-mail,"(17, 2, 2010)",1266393600,,,,,,,American,"(7, 5, 2010)",1273215600,
4318,American University,International Affairs,MS,F10,Accepted,Postal Service,"(15, 3, 2009)",1237100400,,,,,,,American,"(7, 5, 2010)",1273215600,
4319,Carleton University,Norman Paterson School Of International Affairs,MS,F10,Rejected,E-mail,"(6, 5, 2010)",1273129200,,,,,,,,"(7, 5, 2010)",1273215600,"""Although your file was not admitted, the Committee did recommend that your file be considered again should there be a second round of admissions in June."""
4320,"University Of California, Santa Barbara (UCSB)",Bren School (MESM),MS,F10,Accepted,E-mail,"(6, 5, 2010)",1273129200,3.5,580.0,750.0,3.5,False,,American,"(7, 5, 2010)",1273215600,1st rejected then accepted with appeal
4321,"University Of California, Irvine (UCI)",Computer Science,MS,F10,Accepted,E-mail,"(13, 3, 2010)",1268467200,3.55,580.0,800.0,3.5,False,,International,"(7, 5, 2010)",1273215600,"I am from Pune, India.
No job experience, papers, publications when I applied."
4322,University Of Southern California (USC),Music Performance,MS,F10,Accepted,Other,"(4, 5, 2010)",1272956400,,,,,,,American,"(7, 5, 2010)",1273215600,"Classical guitar emphasis. Called in for an interview with the department head and was notified that I had been moved off the wait list and that I had been accepted! USC is my first choice, and I couldn't be more thrilled!"
4323,"University Of Illinois, Urbana Champaign (UIUC)",Chemical And Biomolecular Engineering,PhD,F10,Rejected,E-mail,"(7, 5, 2010)",1273215600,3.65,800.0,370.0,3.0,False,,International,"(7, 5, 2010)",1273215600,expected.
4324,"University of Texas, Austin (UT Austin)",Physics,PhD,F10,Rejected,Postal Service,"(6, 5, 2010)",1273129200,,,,,,,American,"(7, 5, 2010)",1273215600,Letter post-marked on April 27th.
4325,University Of Mississippi,Economics,MS,F10,Accepted,E-mail,"(5, 5, 2010)",1273042800,,,,,,,American,"(6, 5, 2010)",1273129200,
4326,Brandeis University,Physics,PhD,F10,Rejected,Postal Service,"(6, 5, 2010)",1273129200,,,,,,,International,"(6, 5, 2010)",1273129200,
4327,Rutgers University-Newark,Professional Accounting MBA,MBA,F10,Accepted,Phone,"(4, 5, 2010)",1272956400,,,,,,,International,"(6, 5, 2010)",1273129200,
4328,New York University (NYU) - Steinhardt,Communicative Sciences And Disorders,MS,F10,Accepted,Postal Service,"(29, 4, 2010)",1272524400,,,,,,,American,"(6, 5, 2010)",1273129200,accepted off waitlist
4329,University College London,Philosophy,MS,F10,Accepted,E-mail,"(6, 5, 2010)",1273129200,,,,,,,International,"(6, 5, 2010)",1273129200,Final decision - now to make up my mind.
4330,Loyola University Chicago,Theology,PhD,F10,Accepted,Phone,"(30, 4, 2010)",1272610800,,,,,,,American,"(6, 5, 2010)",1273129200,From waitlist
4331,University Of Toronto,Religion,PhD,F10,Rejected,Postal Service,"(6, 5, 2010)",1273129200,,,,,,,,"(6, 5, 2010)",1273129200,previously wait-listed. so sad :( :(
4332,Concordia University,Philosophy,MS,F10,Accepted,E-mail,"(6, 5, 2010)",1273129200,,,,,,,American,"(6, 5, 2010)",1273129200,
4333,University Of Toronto,Epidemiology And Public Health,MS,F10,Accepted,E-mail,"(25, 4, 2010)",1272178800,,,,,,,International,"(6, 5, 2010)",1273129200,"Acceptance letter arrived by mail, May 5."
4334,Cal State University Bakersfield,MSW Social Work - 2yr Program,MS,F10,Accepted,Website,"(6, 5, 2010)",1273129200,,,,,,,,"(6, 5, 2010)",1273129200,
4335,Boston University (BU),Computer Science,PhD,F10,Accepted,Phone,"(6, 5, 2010)",1273129200,,,,,,,American,"(6, 5, 2010)",1273129200,picked up off the wait list!!  Area: networks.
4336,"California State University, Fullerton",Communication Disorders / Speech-Language Pathology,MS,F10,Rejected,Website,"(6, 5, 2010)",1273129200,,,,,,,,"(6, 5, 2010)",1273129200,"Final decision and it was a rejection. boo. Oh well, two acceptances to choose from."
4337,University Of Cambridge,MPhil Linguistics,MS,F10,Accepted,E-mail,"(5, 5, 2010)",1273042800,,,,,,,International,"(6, 5, 2010)",1273129200,
4338,Texas A & M University,Computer Science,MS,F10,Wait listed,Other,"(6, 5, 2010)",1273129200,,580.0,590.0,4.5,False,,International,"(6, 5, 2010)",1273129200,It has been over 3 months. But my application status is still the same. Apparently the department of Computer Science is still mulling over whether to admit me. Wish they would decide soon.
4339,Brandeis University,Physics,PhD,F10,Rejected,Postal Service,"(6, 5, 2010)",1273129200,,,,,,,International,"(6, 5, 2010)",1273129200,"letter dated April 26, postmarked April 30"
4340,Clemson University,Computer Science,PhD,F10,Rejected,Website,"(6, 5, 2010)",1273129200,,,,,,,International,"(6, 5, 2010)",1273129200,ANYTHING IS POSSIBLE IF YOU DO NOT WORK AT IT...
4341,"University Of California, Riverside (UCR)",Creative Writing And Writing For The Performing Arts,MS,F10,Accepted,E-mail,"(5, 5, 2010)",1273042800,,,,,,,American,"(6, 5, 2010)",1273129200,There was a mix-up with my application and initially I was not admitted.  Then a space opened up and now I'm in with a fellowship.  Awesome.
4342,"University Of Texas, Austin (UT Austin)",Master Of Science In Social Work,MS,F10,Wait listed,E-mail,"(5, 5, 2010)",1273042800,,,,,,,American,"(5, 5, 2010)",1273042800,
4343,"University Of Illinois, Urbana Champaign (UIUC)",Communication Disorders / Speech Pathology,MS,F10,Rejected,E-mail,"(5, 5, 2010)",1273042800,,,,,,,American,"(5, 5, 2010)",1273042800,"denied after prodding them via countless e-mails. i'm not sure i would've found out otherwise. they say their class is full, so if you're waiting and haven't heard yet, i hope they grow a pair and let you know. and if you didn't get rejected, don't feel bad cause they're broke."
4344,Texas A&M University (TAMU) - College Station,Civil & Environmental Engineering,MS,F10,Accepted,Website,"(5, 5, 2010)",1273042800,3.54,630.0,790.0,,False,,International,"(5, 5, 2010)",1273042800,"Anyone got funding from TAMU this year? If yes, please post your offer."
4345,East Tennessee State University,Communication Disorders / Speech Pathology,MS,F10,Wait listed,E-mail,"(5, 5, 2010)",1273042800,,,,,,,American,"(5, 5, 2010)",1273042800,Did anyone else on their waitlist get an email today (5/5) about scholarship offers?? What a tease!!!
4346,University Of Florida,English,PhD,F10,Rejected,Postal Service,"(3, 5, 2010)",1272870000,,,,,,,American,"(5, 5, 2010)",1273042800,"Letter dated 3/31/2010; I received on 5/3/2010.  Despite sitting on this letter for a month, the response was personalized, explaining I had been wait-listed and that special interest was put into my application.  It encourages me to reapply next year, but since I've accepted a fellowship at another university, that won't be happening."
4347,"University Of Missouri, Columbia",Pure Mathematics,PhD,F10,Accepted,E-mail,"(14, 4, 2010)",1271228400,,,,,,,American,"(5, 5, 2010)",1273042800,"MS: 3.5, GRE(Q/V/W):780/630/4.5 Notification was in response to email with TA @ 14k/yr+summer-TBD. Initial offer is for MA, with opt-in to PhD after one year."
4348,Clemson University,Industrial Engineering,MS,F10,Accepted,Postal Service,"(15, 4, 2010)",1271314800,3.07,730.0,780.0,4.5,False,,International,"(5, 5, 2010)",1273042800,No funding.. going to reject the offer
4349,Kansas State University,Industrial Engineering,PhD,F10,Accepted,E-mail,"(5, 5, 2010)",1273042800,3.07,730.0,780.0,4.5,False,,International,"(5, 5, 2010)",1273042800,"notified of admit into masters last feb, got RA (0.5FTE) after emailing and changing app to phd, no tuition waiver, eligible for resident tuition, salary to be negotiated."
4350,Kansas State University,Human Resources And Industrial Relations,PhD,F10,Accepted,E-mail,"(5, 5, 2010)",1273042800,3.07,730.0,780.0,4.5,False,,International with US Degree,"(5, 5, 2010)",1273042800,contd from earlier post.. got the RA after changing my app from masters to phd
4351,Kansas State University,Industrial Engineering,PhD,F10,Accepted,E-mail,"(5, 5, 2010)",1273042800,3.07,730.0,780.0,4.5,False,,International with US Degree,"(5, 5, 2010)",1273042800,"notified of admit into masters last feb, got RA (0.5FTE) after emailing, no tuition waiver, eligible for resident tuition, salary to be negotiated"
4352,University Of Waterloo (Canada),Public Health,MS,F10,Wait listed,Other,"(13, 4, 2010)",1271142000,,,,,,,International,"(5, 5, 2010)",1273042800,Hoping for those who just got accepted at UofT to free up some spaces. This is the only school I applied to and I'd love to go.
4353,The University Of South Carolina,MSW Social Work - 2yr Program,MS,F10,Accepted,Website,"(5, 5, 2010)",1273042800,,,,,,,American,"(5, 5, 2010)",1273042800,Randomly decided to check the website today and found out that I'm admitted! Still waiting to hear from Alabama and UGA.
