,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
5545,"University Of California, Irvine (UCI)",English,PhD,F11,Accepted,Phone,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,Holy mother!
5546,UW-Milwaukee,Library And Information Science,MS,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5547,Princeton University,English,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5548,Stanford University (Biosciences),Biology (Ecology,PhD,F11,Rejected,Postal Service,"(9, 2, 2011)",1297238400,,,,,,,American,"(17, 2, 2011)",1297929600,expected but annoying! :(
5549,University Of Western Ontario (UWO),Department Of Political Science,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5550,University Of British Columbia (UBC),Department Of Political Science,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5551,Princeton University,Government/Political Science (American),PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"Email from professor, full funding. I'm absolutely speechless."
5552,"University Of California, San Diego (UCSD)",Latin American History,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Three rejections so far.
5553,"University Of Michigan, Ann Arbor",Sociology,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5554,Carnegie Mellon University (CMU) - Robotics Institute,Computer Science (Robotics),PhD,F11,Accepted,Phone,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,Wow! Trying to digest this.
5555,Princeton University,English,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Appear to be building some sort of momentum...
5556,Princeton University,Government/Political Science (American),PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,e-mail from professor
5557,Princeton University,English,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5558,Washington University in St. Louis (WashU/WUSTL),Philosophy,PhD,F11,Rejected,Postal Service,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"I live close to St. Louis, so be warned -- here they come."
5559,Northwestern University,Department Of Political Science,PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,"Just received the same message in the system inbox; way to personalize, Courtney!"
5560,Cornell University,Government Political Science (Comparative),PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,"""The Department of Government at Cornell University is progressing along with the review of 393 applicant files.  All applicants should of been contacted on rather their file is complete or not.  If you have not heard, please send me an e-mail.   We will notify students that are accepted via e-mail immediately and all others will be sent a letter around the 2nd week in March."""
5561,Northwestern University,Department Of Political Science,PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,"""Thanks for writing! We expect to finalize the decisions in the next week. You'll get an email from us one way or the other."""
5562,Princeton University,English,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,3.9,740.0,690.0,5.5,False,610.0,American,"(17, 2, 2011)",1297929600,
5563,Princeton University,English,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5564,Princeton University,English,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"Yeah, that one kinda hurt."
5565,Yale University,Computer Science,MS,F11,Accepted,Website,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,E-mail directing me to website.. Not my first choice but god damn it I am happy
5566,University Of Rochester,Department Of Political Science,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5567,"University Of California, Davis (UCD)",Agricultural & Resource Economics (ARE),PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5568,Princeton University,Physics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,3.74,620.0,800.0,5.5,False,960.0,International with US Degree,"(17, 2, 2011)",1297929600,"a lot of grad classes at Ivy School, a lot of research. HEP TH"
5569,"University Of Chicago, School Of Social Service Administration",Social Service Administration,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5570,"University Of Washington, Seatle",Communication,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,4.0,660.0,650.0,5.0,False,,,"(17, 2, 2011)",1297929600,"last choice school, so no big deal. congrats to those who were accepted :)"
5571,UC Santa Cruz,Computer Science,MS,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5572,Princeton University,English,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,0 for 3...
5573,Princeton University,English,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5574,Princeton University,English,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,3.85,680.0,740.0,5.0,False,,American,"(17, 2, 2011)",1297929600,
5575,University Of South Carolina,History - Latin America And The Caribbean,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,
5576,"University Of California, Los Angeles (UCLA)",Film,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,680.0,710.0,6.0,False,,International,"(17, 2, 2011)",1297929600,
5577,Cambridge University,Historical Theology,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,
5578,University Of Michigan,Screen Arts And Culture,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,680.0,710.0,6.0,False,,International,"(17, 2, 2011)",1297929600,
5579,University Of Rochester,Political Science,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,"I don't care. I already received an adimission from a school which I really wanted to go. No one wanted me to go to rochester, because it's so countryside."
5580,University Of Rochester,Government/Political Science,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Expected after all the admits yesterday. Still sucks.
5581,University Of Tulsa,I/o Psychology,MS,F11,Accepted,E-mail,"(16, 2, 2011)",1297843200,,,,,,,American,"(17, 2, 2011)",1297929600,
5582,Florida State University,Library And Information Studies,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Accepted with a TAship--should get letters from the department and school in a week or two. Woot!
5583,Northwestern University,Philosophy,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5584,University Of California At Riverside (UCR),Philosophy,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5585,"University Of California, Santa Babara (UCSB)",Chemical Engineenring,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5586,Northwestern University,Philosophy,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,"0 for FIVE.  I can't actually suck this much, right?"
5587,Northwestern University,Government/Political Science (Theory),PhD,F11,Rejected,Website,"(16, 2, 2011)",1297843200,,,,,,,American,"(17, 2, 2011)",1297929600,
5588,UC Santa Cruz,Computer Science,MS,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5589,"University Of Michigan, Ann Arbor",School Of Natural Resources (Environmental Informatics: GIS And Modeling),MS,F11,Accepted,Website,"(17, 2, 2011)",1297929600,3.04,550.0,800.0,4.5,False,,American,"(17, 2, 2011)",1297929600,"new option came up on Wolverine Access:  ""View Admission Recommendation""  No word yet on funding"
5590,"University Of Wisconsin, Madison",Mathematics,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5591,University Of Massachusetts Medical School (Worcester),Biological & Biomedical Sciences Program (BBS),PhD,F11,Accepted,E-mail,"(15, 2, 2011)",1297756800,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5592,Boston University Graduate School Of Arts & Sciences,Pure Mathematics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5593,"University Of Massachusetts, Amherst (UMass)",Computer Science,PhD,F11,Rejected,Phone,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,"I called them and talked to grad admissions office, they told its denied.  MS/Phd Application. 2nd reject no admits yet."
5594,University Of Toronto,Comparative Literature,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,"Technically speaking, I'm wait-listed, but it's as good as an outright rejection. Note for all non-Canadian citizens applying for graduate programmes at the University of Toronto: funding for you at U of T is *very* limited. Canadians have a much better chance of admission than international students."
5595,"University Of Maryland, College Park",Agricultural & Resource Economics (ARE),PhD,F11,,Phone,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,"The name of UMD was weird with my first entry. Waitlisted for funding, sort of, not mentioned in the talk."
5596,"Maryland, College Park (University Of)",Agricultural & Resource Economics (ARE),PhD,F11,Accepted,Phone,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5597,New York University ( NYU) York,Government/Political Science,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5598,"University Of California, Davis (UCD)",Civil And Environmental Engineering,PhD,F11,Accepted,Website,"(15, 2, 2011)",1297756800,3.65,610.0,680.0,4.5,False,,American,"(17, 2, 2011)",1297929600,Undergrad in physics/math. No word on funding yet.
5599,Yale University,Mechanical Engineering,PhD,F11,Accepted,Website,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5600,University Of Iowa,Pure Mathematics,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,18k for 1/2 T.A. appointment.  Possible fellowship.
5601,University Of Southern California,Clinical Psychology,PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Requested additional information for financial aid. Noted that the message was not in reference to an admissions decision.
5602,University Of Illinois At Chicago UIC,Community & Prevention Psychology,PhD,F11,Interview,Phone,"(19, 1, 2011)",1295424000,,,,,,,American,"(17, 2, 2011)",1297929600,
5603,New York University (NYU),Government/Political Science,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5604,University Of Wisconsin- Madison,Geography,MS,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5605,Princeton University,Theoretical Physics,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,620.0,800.0,4.0,False,990.0,International,"(17, 2, 2011)",1297929600,"Just informing about acceptance decision. No mention of scholarship / sources of stipend (TA, RA, fellowship, etc.). 
Did anyone else get these details in the email ??"
5606,Michigan State University,Ecological-Community Psychology,PhD,F11,Accepted,Phone,"(19, 1, 2011)",1295424000,,,,,,,American,"(17, 2, 2011)",1297929600,
5607,University Of California Riverside,Social/Personality Psychology,PhD,F11,Accepted,E-mail,"(10, 2, 2011)",1297324800,,,,,,,American,"(17, 2, 2011)",1297929600,Fellowship and admissions acceptance...Followed up by phone call from POI!
5608,Columbia University (GSAS),East Asian Languages And Cultures (EALAC),PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,with funding
5609,San Diego State University/University Of California San Diego,History,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,I went to website where you can review your application and that is where they posted the bad news.
5610,Old Dominion University,International Studies,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,no funding yet
5611,San Diego State University,Statistics,MS,F11,Accepted,E-mail,"(16, 2, 2011)",1297843200,3.75,530.0,770.0,5.0,False,,American,"(17, 2, 2011)",1297929600,Backup school - No chance that I attend.
5612,"University Of North Carolina, Chapel Hill (UNC)",Management (Organizational Behavior),PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Same note as previous poster. Yahoo!
5613,Florida State University,Finance,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,very sad. this university likes to admit its own undergraduate
5614,Rutgers University - New Brunswick,History (Medieval),PhD,F11,Accepted,E-mail,"(16, 2, 2011)",1297843200,3.18,670.0,800.0,5.5,False,,American,"(17, 2, 2011)",1297929600,
5615,"University Of Illinois, Urbana Champaign (UIUC)",Economics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,3.92,760.0,740.0,5.5,False,,International with US Degree,"(17, 2, 2011)",1297929600,
5616,University Of Rochester,Institute Of Optics,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,3.1,720.0,800.0,5.0,False,,American,"(17, 2, 2011)",1297929600,full tuition + stipend
5617,Georgia State University (GSU),Philosophy (MA),MS,F11,Accepted,E-mail,"(14, 2, 2011)",1297670400,,,,,,,American,"(17, 2, 2011)",1297929600,
5618,Yale University,School Of Engineering And Applied Science (SEAS),PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"For mechanical/materials science, however the generic online admission notification does not specify. Indicates that funding details should arrive in 5 days."
5619,Stanford University,Biomedical Informatics,PhD,F11,Rejected,Postal Service,"(11, 2, 2011)",1297411200,3.89,430.0,800.0,3.5,False,,International,"(17, 2, 2011)",1297929600,1 submitted conference paper with UCSD faculty
5620,"University Of California, Santa Babara (UCSB)",Chemical Engineering,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5621,"Duke University, Sanford School Of Public Policy",International Development Policy,MS,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,Email saying to check status on the application website. Accepted.
5622,"University Of Texas, Austin (UT Austin)",Chemical Engineering,PhD,F11,Accepted,Website,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5623,"University Of Massachusetts, Amherst (UMass)",Computer Science,PhD,F11,Accepted,E-mail,"(8, 2, 2011)",1297152000,3.7,600.0,770.0,5.0,False,,American,"(17, 2, 2011)",1297929600,
5624,University Of North Carolina (UNC) Chapel Hill,Management (Organizational Behavior),PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Got an email saying they have made 2nd round of cuts. By the end of next week they will have 6 or 7 finalists.
5625,"University Of California, San Diego (UCSD)",Department Of Political Science,PhD,F11,Accepted,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"Just through the website, as the other notices had been (no email)."
5626,"University Of Minnesota, Twin Cities (UMN)",Middle Eastern History,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Another form letter from the graduate school. Really?
5627,"University Of California, Santa Barbara (UCSB)",Computer Science,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,3.7,600.0,770.0,5.0,False,,American,"(17, 2, 2011)",1297929600,With 5 years support
5628,"University Of Wisconsin, Madison",ECE,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,Expected
5629,"University Of California, Santa-Barbara",Chemical Engineering,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5630,"University Of California, Los Angeles  (UCLA)",Biomedical Engineering,PhD,F11,Accepted,E-mail,"(16, 2, 2011)",1297843200,,,,,,,International,"(17, 2, 2011)",1297929600,Waiting for faculty and funding
5631,University Of Toronto,Physics,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5632,University Of Minnesota Twin Cities,History (Middle East),PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5633,UNC,Organizational Behavior,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,
5634,UNC Chapel Hill,History,PhD,F11,Accepted,E-mail,"(14, 2, 2011)",1297670400,,,,,,,,"(17, 2, 2011)",1297929600,with fellowships
5635,Stanford University,Electrical Engineering,PhD,F11,Wait listed,E-mail,"(17, 2, 2011)",1297929600,3.85,480.0,800.0,4.5,False,,American,"(17, 2, 2011)",1297929600,"Accepted to MS, waitlisted for PhD.

From a state school with research advisor recs, completed thesis, journal submission, several presentations and awards, and custom SOP. GPA:3.85 Q:800 V:480 A:4.5"
5636,Georgia State University (GSU),Philosophy,MS,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"5,000 first year, 10,000 second year"
5637,"University Of California, Berkeley (UCB)",Theatre & Performance Studies,PhD,F11,Rejected,Phone,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"Called department to ask about status of application, was told that all accepted students had already been contacted. Expected it, but still bummed."
5638,University Of South Carolina,American History,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Very generous funding package offered. I am very pleased!
5639,University Of Washington At Seatle,Communication,MS,F11,Wait listed,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"If someone drops out in my area of interest, then I get moved up the wait list."
5640,Georgia State University (GSU),Philosophy,MS,F11,Accepted,Phone,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,Call from Eddy Nahmias. Neurophilosophy fellowship.
5641,University Of California At Berkeley,Social Welfare,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Good luck to everyone!
5642,University Of Michigan School Of Public Health,Health Behavior And Health Education,MS,F11,Accepted,E-mail,"(15, 2, 2011)",1297756800,,,,,,,American,"(17, 2, 2011)",1297929600,
5643,University Of South California,Pure Mathematics,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,3.95,490.0,790.0,3.0,False,770.0,American,"(17, 2, 2011)",1297929600,
5644,Princeton University,Physics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,4.0,660.0,780.0,5.5,False,920.0,American,"(17, 2, 2011)",1297929600,"Some research, no publications, solid recs. and a fair amount of grad coursework. First reject...*sighs*"
5645,"University Of Michigan, Ann Arbor",Sociology,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5646,"University Of California, Berkeley (UCB)",Demography,PhD,F11,Rejected,Postal Service,"(15, 2, 2011)",1297756800,,,,,,,American,"(17, 2, 2011)",1297929600,
5647,Emory University,Sociology,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"This was my favorite school of those I applied to, so I am disappointed. =("
5648,Boston University (BU),Astronomy,PhD,F11,Interview,E-mail,"(16, 2, 2011)",1297843200,,,,,,,American,"(17, 2, 2011)",1297929600,
5649,Emory University Goizueta Business School,Sociology,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,3.3,580.0,550.0,,False,,American,"(17, 2, 2011)",1297929600,"This was my favorite school that I applied to, so I'm disappointed. =/"
5650,"University Of California, Davis (UCD)",Geography,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5651,University Of California At Berkeley,Geography,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5652,Univeresity Of Michigan,Sociology,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,3.3,580.0,550.0,4.0,False,,American,"(17, 2, 2011)",1297929600,
5653,Princeton University,Physics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,570.0,800.0,4.0,False,990.0,International,"(17, 2, 2011)",1297929600,"PGRE990, CMT"
5654,Yale University,Political Science (IR),PhD,F11,Accepted,E-mail,"(16, 2, 2011)",1297843200,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5655,Princeton University,Physics,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5656,Princeton University,Physics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,"pgre:960,qgre:800, female, ee&phys double major gpa:3.95/4.00, some research no pub., HEP-th,"
5657,University Of Texas At Dallas,Computer Science & Engineering,MS,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5658,Princeton University,Physics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5659,Boston University (BU),Pure Mathematics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,
5660,Arizona State University (ASU),Architecture (2 Yr) M.Arch,MS,F11,Accepted,E-mail,"(16, 2, 2011)",1297843200,,,,,,,American,"(17, 2, 2011)",1297929600,Email from Admissions Coordinator - official letter to follow
5661,University Of Pennsylvania (Wharton),Marketing,PhD,F11,,Other,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,To the person who asked....they sent an e-mail directing me to the application website.
5662,Princeton University,Physics,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,3.5,700.0,800.0,5.5,False,790.0,American,"(17, 2, 2011)",1297929600,"3.7 major GPA, GRE Q: 800 V: 700 P: 790.  Accepted to UCSB and Cornell so far."
5663,"University Of Washington, Seattle (UW)",Astronomy,PhD,F11,Interview,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5664,Auburn University,Physics,PhD,F11,Accepted,E-mail,"(1, 2, 2011)",1296547200,,710.0,760.0,4.5,False,,American,"(17, 2, 2011)",1297929600,"Applied for exp plasma, have much exp plasma research. Good letters. Did not take pgre."
5665,Yale University,Geology And Geophysics,PhD,F11,Interview,Phone,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,"Oh, my god, 4 interviewers.The result will come out next week."
5666,Carleton University,Journalism,MS,F11,Accepted,Phone,"(15, 2, 2011)",1297756800,,,,,,,International,"(17, 2, 2011)",1297929600,
5667,The Wharton School - University Of Pennsylvania,Marketing,PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,Other,"(17, 2, 2011)",1297929600,To the Wharton poster below: did you email them to ask the status?
5668,"University Of Texas, Austin (UT Austin)",Mathematics,PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,,"(17, 2, 2011)",1297929600,"Inquired about application status. Response I received: ""Late yesterday we started to contact those students with first round offers.  I do not see your name on the list of first round offers. We also have not rejected anyone yet as we do not have a waiting list at this time and need to see what the responses are from the first round students so that we can make other offers later. So for now it is a waiting game."""
5669,New York University (NYU),Politics,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,
5670,Georgia State University (GSU),Philosophy,MS,F11,Wait listed,E-mail,"(17, 2, 2011)",1297929600,3.7,660.0,770.0,4.5,False,,American,"(17, 2, 2011)",1297929600,
5671,"University Of California, Santa Barbara (UCSB)",Computer Science,MS,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,financial support for 5 years
5672,Yale University,Government Political Science (Comparative),PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International,"(17, 2, 2011)",1297929600,Email from Professor.
5673,"University  Of Minnesota, Twin Cities",Medieval History,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5674,University Of Wisconsin -Madison,ECE(Electrical And Computer Engineering),PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5675,Northwestern University,Sociology,PhD,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,o my gosh. my dream come true.
5676,University Of Connecticut,School Psychology,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(17, 2, 2011)",1297929600,
5677,Vanderbilt University,Government/Political Science (American),PhD,F11,,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,"Email indicating first choices were notified, alternates will be updated on website.  Rejections will receive email notification soon."
5678,University Of Southern Maine,School Psychology (PsyD),Other,F11,Accepted,Postal Service,"(11, 2, 2011)",1297411200,,,,,,,American,"(17, 2, 2011)",1297929600,
5679,"University Of Michigan, Ann Arbor",Sociology,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,Dear Applicant...
5680,"University Of Michigan, Ann Arbor",Sociology,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5681,"University Of Minnesota, Twin Cities",American History,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5682,Yale University,Department Of Political Science,PhD,F11,Accepted,Phone,"(17, 2, 2011)",1297929600,,,,,,,International with US Degree,"(17, 2, 2011)",1297929600,
5683,Georgia State University (GSU),Philosophy,MS,F11,Accepted,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5684,"University Of California, San Diego (UCSD)",History,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5685,Northwestern University,Philosophy,PhD,F11,Rejected,Website,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
5686,"University Of Michigan, Ann Arbor",Sociology,PhD,S11,Rejected,E-mail,"(17, 2, 2011)",1297929600,3.2,670.0,800.0,3.0,False,,International,"(17, 2, 2011)",1297929600,Oops!
5687,Cornell University,Near Eastern Studies,PhD,F11,Rejected,E-mail,"(17, 2, 2011)",1297929600,,,,,,,American,"(17, 2, 2011)",1297929600,
