,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2613,University Of Chicago,Statistics,MS,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,
2614,University Of Pennsylvania (UPenn),Materials Science & Engineering,MS,F10,Accepted,Website,"(25, 3, 2010)",1269500400,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,
2615,Johns Hopkins University (JHU),Mechanical Engineering,PhD,F10,Wait listed,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,"I am waitlisted too. All those who are accepted, can you please make your decisions soon? To the poster who is waitlisted for JHU Mechanical Engineering PhD too, which research group did you apply for? Have they specified which group they are considering you for?"
2616,Johns Hopkins University (JHU),Physics,PhD,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,3.98,520.0,800.0,3.0,False,990.0,International,"(25, 3, 2010)",1269500400,"Top Undergrad stu., 990 physics gre"
2617,Georgetown University,Art & Museum Studies M.A.,MS,F10,Wait listed,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International,"(25, 3, 2010)",1269500400,
2618,Arizona State University (ASU),Creative Writing (Poetry),MFA,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,Other,"(25, 3, 2010)",1269500400,"Anyone still out there ""In Review"" for ASU in poetry? I haven't received a rejection or acceptance yet. How long will the misery drag on?"
2619,"University of Texas, Austin (UT Austin)",Computer Science,MS,F10,Rejected,Website,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,Doesn't matter. I got into UMD College Park CS PhD and Stanford's CS MS programs. But I wish MIT Media Lab would be more forthcoming and transparent with their whole process. They don't realize what they make their applicants go through.
2620,University Of South Carolina,English/Literature,PhD,F10,Wait listed,Other,"(25, 3, 2010)",1269500400,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,I assue I'm on USC's wait list because I've never been accepted or rejected via email/mail/phone. Anyone out there in the same limbo land with USC?
2621,New York University GSAS (NYU),Music Composition,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2622,"University Of Illinois, Urbana Champaign (UIUC)",Mechanical Engineering,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,"For those who has been admitted from the department, are there anyone succeeded to get RA position? I tried more than 3weeks but there are no responses. I dont know what to do, go UIUC with the risk of not funding or go other school which is little bit lower"
2623,Georgetown University,Linguistics,PhD,F10,Accepted,E-mail,"(4, 3, 2010)",1267689600,,,,,,,International,"(25, 3, 2010)",1269500400,"The assistantship is $18,580 ($9,290 per semester) to cover living expenses."
2624,University Of Washington,Statistics,MS,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International,"(25, 3, 2010)",1269500400,
2625,University Of Pennsylvania (UPenn),Pure Mathematics,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,"To the UPenn poster below, Whom did you email to ask the status?Thank you"
2626,University Of West Florida,Historical Archaeology,MS,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,"Provisional acceptance based on receiving my B.A., completing the undergraduate maritime field school, and taking a biological anthropology class.  No prob."
2627,East Carolina University,Maritime Studies,MS,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2628,Tufts University,Mathematics,PhD,F10,Rejected,Website,"(25, 3, 2010)",1269500400,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,
2629,"University Of Washington, Seattle",Mathematics,PhD,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,"Got an e-mail from professor Thomas E. Duchamp, TAship"
2630,Johns Hopkins University (JHU),Mechaical Engineering,PhD,F10,Wait listed,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,"Applicants who have been offered admits, please make their decisions ASAP. Humble request :D"
2631,Columbia University,Operational Research,MS,F10,Interview,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,
2632,Indiana University - Bloomington (IUB) SPEA,Public Policy And Environmental Science,MS,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2633,Arizona State University (ASU),Sustainability,MS,F10,Wait listed,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,"Too many applications. blah blah blah. Priority wait list. blah blah blah. Once again, got into a better school but didn't get in here."
2634,Washington University in St. Louis (WashU/WUSTL),Marketing,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,Anyone got accepted to WUSTL mkt?
2635,Indiana University-Bloomington,Mathematics,PhD,F10,Wait listed,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International,"(25, 3, 2010)",1269500400,"Thank you for your patience; we will begin our final review beginning April 9, I will send an update by April 14 but it is unlikely we will be able to extend an offer of admittance to you. Please let me know if you would like to be removed from our waitlist."
2636,George Washington University,Speech - Language Pathology,MS,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"To those accepted to GWU, mind sharing your stats? My application status still says 'under review' :/"
2637,University Of Houston,Computer Science,PhD,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,"I guess I'm getting all my low profiles admits....UTSA and now U of Houston. after getting rejections from all the top schools:( 
I guess I should get into UT Arlington too......I already made up my mind to go to UTSA......and good luck for all other U of Houston applicants.............."
2638,Boston University,English,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,"Very nice, personalized e-mail."
2639,Western Michigan University,Communication Disorders / Speech-Language Pathology,MS,S10,,Other,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"To those accepted at Western Michigan and Michigan State, do you mind sharing your GPA and GRE stats?"
2640,University Of Virginia,Environmental Science,PhD,F10,Accepted,Website,"(10, 3, 2010)",1268208000,,,,,,,International,"(25, 3, 2010)",1269500400,
2641,"University Of Colorado, Boulder",Economics,PhD,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,just got out from a waited list. Got admitted= happy. But no aid at this time = sad a bit.
2642,The George Washington University,Speech,MS,F10,Accepted,Website,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,Checked the website after the last person posted! i applied close to the deadline so I think they've posted most of the decisions
2643,"University Of Toronto, Rotman",Accounting,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,,"(25, 3, 2010)",1269500400,"At least you got an interview. When was your interview? I didn't hear anything since submission, and my status still says ""under review"" even though I know I am being rejected. I hope they notify me of my rejection soon. Thanks for your reply."
2644,Brown University,Economics,PhD,F10,Rejected,Website,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,brutal
2645,University Of Pennsylvania (UPenn),Economics,PhD,F10,Wait listed,E-mail,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"They have been in constant contact with me, hopefully I'll hear soon!"
2646,University Of Rochester,Economics,PhD,F10,Rejected,E-mail,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,
2647,"Maryland, College Park (University Of)",Economics,PhD,F10,Rejected,Website,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,
2648,"University Of California, San Diego (UCSD)",Economics,PhD,F10,Rejected,E-mail,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"This actually happened last week, but put it at a later date so those inquiring now could know.  I was originally waitlisted, but oh well, good luck"
2649,New York University (NYU),Spanish And Portuguese Languages And Lit.,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,Other,"(25, 3, 2010)",1269500400,If you were offered admission and fellowship but are not going let them know so others can get in! Thanks!
2650,City University Of New York (CUNY) Graduate Center,Journalism,MS,F10,Accepted,Postal Service,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,"To the CUNY jschooler below: Indonesian, actually. I'm waiting for one more decision to come in, but it's my top choice for now. Maybe we'll meet each other in NY! :) Send me a blank e-mail to yudithny1 at gmail and we can talk more?"
2651,University Of Georgia,Mathematics,PhD,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,Accepted with Teaching Assistantship after being on the waitlist.
2652,"Arizona State University, Tempe",Electrical and Computer Engineering (ECE),PhD,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,no fund mentioned yet. friend says they will select students for TA in the second round.
2653,"University Of Washington, Seattle",English (Language And Rhetoric),MS,F10,Accepted,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2654,"Vanderbilt University, Nashville, Tennessee",Speech Language Pathology/Communication Disorders,MS,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,,"(25, 3, 2010)",1269500400,"Hello, to the one who asked about my 3/11 post. Thanks for asking.. I ended up emailing Vandy and, thankfully, I had been accepted!!! (My international mailing address didn't input into their system correctly, I believe). Hope things are going well for you with and your acceptances :)"
2655,University Of Oregon,English (Film Studies Track),PhD,F10,Wait listed,Postal Service,"(25, 3, 2010)",1269500400,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,
2656,"University Of California, Berkeley (UCB)",Architecture (3-year),MS,S10,Rejected,Website,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"damn.....so hard to get into a California school!!!! UCLA, please give me the accept!!!"
2657,Central Michigan University,Speech - Language Pathology,MS,F10,Rejected,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2658,Georgia State University,English,PhD,F10,Accepted,Website,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"just says ""accepted"" but nothing on funding.  i understand that the GTAships are very limited and not everyone gets the full funding, so i won't get too excited at this point."
2659,"University Of Colorado, Boulder",History,MS,F10,Accepted,Postal Service,"(24, 3, 2010)",1269414000,3.3,680.0,710.0,,False,,American,"(25, 3, 2010)",1269500400,"I'm still a bit in shock, but I am so excited and honored to be accepted!  The program is great, the people there are awesome and the location is beautiful."
2660,UNC-Greensboro,English (Film Studies Track),PhD,F10,Accepted,Postal Service,"(22, 3, 2010)",1269241200,,,,,,,,"(25, 3, 2010)",1269500400,
2661,"University Of Toronto, Rotman",Accounting,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,Other,"(25, 3, 2010)",1269500400,To the poster below me. I contacted the faculty who interviewed me. My status is still under review
2662,"University Of Toronto, Rotman",Accounting,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,,"(25, 3, 2010)",1269500400,Question for U of Toronto accounting PHD applicant. Did you have to contact the grad committee in order to find out the rejection or did they sent it out automatically?
2663,University Of Virginia (UVA),English,PhD,F10,Wait listed,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,"Me and everyone else.  He was quite candid about my odds of getting in, which are basically nil.  Still, it's the one non-reject from a PhD program I've gotten this app season, so hoorah for their epically long waitlist!"
2664,Central Michigan University,Speech And Language Pathology,MS,F10,Rejected,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2665,"Carnegie Mellon University (CMU), Tepper School Of Business",Business Administration (Information Systems),PhD,F10,Rejected,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,So sad.....although acceptable
2666,City University Of New York (CUNY) Graduate Center,Spanish And Portuguese Languages And Lit.,PhD,F10,Accepted,E-mail,"(31, 1, 2010)",1264924800,,,,,,,International,"(25, 3, 2010)",1269500400,"To the one below, I got funding and I do not think I am going. It will take me a few more days to decide, though"
2667,University Of Connecticut,Mechanical Engineering,PhD,F10,Accepted,Postal Service,"(25, 3, 2010)",1269500400,3.83,660.0,800.0,5.0,False,,American,"(25, 3, 2010)",1269500400,"Told to contact department about funding, but I already told the department I wasn't coming when they told me they were considering me for a fellowship and asked if I was still interested."
2668,"University Of California, Berkeley (UCB)",Architecture (M. Arch 1),MS,F10,Rejected,E-mail,"(22, 3, 2010)",1269241200,,,,,,,American,"(25, 3, 2010)",1269500400,I don't think I could have afforded it even if I did get in...  To those that did get in--good luck and have fun in Wurster!
2669,New York University (NYU),American History,PhD,F10,Rejected,E-mail,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,wow! what a shocker!
2670,NC State University,Architecture (MArch 1),MS,F10,Accepted,E-mail,"(10, 3, 2010)",1268208000,,,,,,,American,"(25, 3, 2010)",1269500400,"Just found out Malecha, the Dean of the College of Design is President of AIA.  Turning into first choice.  Just glad to be in somewhere!"
2671,University Of Pennsylvania GSE,Higher Education,MS,F10,Accepted,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,"Thought for sure that the thin envelope on my counter was a deny, but the first word of the letter was ""congratulations!"" I am so excited!  No phone call like some others have written, just a letter in the mail... But I'm certainly not complaining!"
2672,"University Of Washington, Seattle",Mathematics,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,To the person who got rejected from U.Wash seattle .. Sorry about that.. Were you in the shortlist of waiting applicants earlier and did you have any phone interview?
2673,"University Of Virginia (UVA), Curry School Of Education",Higher Education,MS,F10,Accepted,E-mail,"(24, 2, 2010)",1266998400,,,,,,,American,"(25, 3, 2010)",1269500400,"Really fast turn around! Only a week after my app became complete, they sent the email."
2674,"University Of Missouri, Columbia",Social Psychology,PhD,F10,Rejected,Postal Service,"(25, 3, 2010)",1269500400,,,,,,,,"(25, 3, 2010)",1269500400,
2675,"Indiana University, Bloomington (IUB)",Economics,PhD,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,official letter; interviewed early
2676,Ohio University (OU),English (Creative Writing),PhD,F10,Rejected,E-mail,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"emailed to check status, received informal rejection back from professor."
2677,University Of Pittsburgh GSPH,Behavioral And Community Health Sciences,Other,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,
2678,Tufts University,Mathematics,PhD,F10,Rejected,Website,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,"Was emailed a few days ago that I could see my status online. Checked again today, it's a rejection. They'll be sending a letter as well."
2679,Georgia State University,MA TESOL (K-12 Certification),MS,F10,Interview,Phone,"(18, 2, 2010)",1266480000,,,,,,,American,"(25, 3, 2010)",1269500400,I had an interview last week for my dream program.  Fingers crossed.
2680,USC,Social Psychology,PhD,F10,Rejected,Other,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,writen to ask the updates and told me I am be rejected
2681,Georgia State University,English,MS,F10,Accepted,Website,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2682,City University Of New York (CUNY) Graduate Center,Mathematics,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"I guess I'm on the wait-list or didn't get accepted. I got no news, no email or something from the department and I am afraid to call them :( I got accepted from another university but don't wanna go there."
2683,University Of Western Ontario (UWO),Mathematics,MS,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"To the poster below Mathematics, do they give you fellowship and if so what is the amount of it?"
2684,Ohio State University (OSU),Computer Science,PhD,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International,"(25, 3, 2010)",1269500400,
2685,Northwestern University,Mechanical Engineering,PhD,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,Other,"(25, 3, 2010)",1269500400,To poster before (ME): would you please tell me which country are you from? What about your academic background?
2686,Vanderbilt University,Speech Language Pathology/Communication Disorders,MS,F10,,Other,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,To the person who posted on 3/11...did you ever hear from Vandy?
2687,University Of Utah,Electrical And Computer Engineering,PhD,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,3 years RA
2688,Boston University,Economics,PhD,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,"Finally, yeah!"
2689,Iowa State University,Mathematical Statistics,PhD,F10,Rejected,E-mail,"(25, 3, 2010)",1269500400,,580.0,800.0,3.0,False,,International with US Degree,"(25, 3, 2010)",1269500400,
2690,University Of Virginia,Sociology,PhD,F10,,E-mail,"(25, 3, 2010)",1269500400,,,,,,,American,"(25, 3, 2010)",1269500400,"To the UVA sociology post below: That is very concerning!  Is UVA still offering you another form of funding.  I was accepted into the program and am planning to attend, and I am worried I may get a similar email.  Any further info you could give would be great."
2691,University Of Western Ontario,Mathematics,MS,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,Other,"(25, 3, 2010)",1269500400,
2692,Saint Xavier University,Communication Disorders / Speech Pathology,MS,F10,Accepted,Postal Service,"(25, 3, 2010)",1269500400,,,,,,,,"(25, 3, 2010)",1269500400,
2693,"University of Texas, Austin (UT Austin)",Master Of Urban Design,MS,F10,Rejected,Website,"(25, 3, 2010)",1269500400,,,,,,,International with US Degree,"(25, 3, 2010)",1269500400,
2694,Georgia State University,Sociology,PhD,F10,Rejected,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,I've been accepted to a better school.  Their loss!
2695,New York University (NYU),Economics,PhD,F10,Rejected,E-mail,"(25, 3, 2010)",1269500400,3.98,700.0,780.0,5.5,False,,American,"(25, 3, 2010)",1269500400,
2696,Georgia State University,English,PhD,F10,Rejected,Website,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2697,"University Of Texas, Austin (UT Austin)",Computer Science,MS,F10,Rejected,Other,"(25, 3, 2010)",1269500400,,,,,,,International,"(25, 3, 2010)",1269500400,"According to experience, my status does not change when others have gotten admission, which means I am rejected...>"
2698,"University Of Marlyand, College Park",Library And Information Science,MS,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(25, 3, 2010)",1269500400,
2699,Western Michigan University,Communication Disorders / Speech-Language Pathology,MS,F10,Accepted,E-mail,"(23, 3, 2010)",1269327600,,,,,,,American,"(25, 3, 2010)",1269500400,Yippee!!!  No word yet on funding.
2700,University Of New Hampshire,English,PhD,F10,Wait listed,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2701,University Of Redlands,Communication Disorders / Speech-Language Pathology,MS,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2702,Illinois State University,Communication Disorders / Speech-Language Pathology,MS,F10,Accepted,Postal Service,"(16, 3, 2010)",1268722800,,,,,,,American,"(24, 3, 2010)",1269414000,"Accepted with delayed date of Spring 2011, no funding"
2703,Louisiana State University -NOLA,Communication Disorders / Speech-Language Pathology,MS,F10,,Other,"(24, 3, 2010)",1269414000,,,,,,,Other,"(24, 3, 2010)",1269414000,I have not found out about UC-Boulder yet. They sent out an email stating that all the letters have been sent out. Has anyone else not yet received their letter?
2704,City University Of New York (CUNY) Graduate Center,Journalism,MS,F10,Accepted,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,To Australian CUNY J-schooler below...yea im accepting the offer...it was the only school I applied to/wanted to attend. Will you accept their offer? Mind sharing your e-mail?
2705,Louisiana State University,English,PhD,F10,Wait listed,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,"As others have noted in previous years, I believe this is tantamount to rejection-- for most at least.  Not holding my breath.  Why not send out proper rejections?  Hate this process."
2706,University Of Iowa,Political Science,PhD,F10,Accepted,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International,"(24, 3, 2010)",1269414000,
2707,"University Of Washington, Seattle",Mathematics,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,:( :(
2708,"University Of Wisconsin, Madison",Mathematics,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2709,Northwestern University,Computer Science,PhD,F10,,Other,"(24, 3, 2010)",1269414000,,,,,,,Other,"(24, 3, 2010)",1269414000,To the previous poster: Congrats. Could you please tell that what was your sub field?
2710,Northwestern University,Computer Sciecne,PhD,F10,,Other,"(24, 3, 2010)",1269414000,,,,,,,Other,"(24, 3, 2010)",1269414000,To the previous poster: Congrats. Could you please tell that what was your sub field?
2711,"University Of California, Berkeley (UCB)",Mechanical Engineering,PhD,F10,,Other,"(24, 3, 2010)",1269414000,,,,,,,International with US Degree,"(24, 3, 2010)",1269414000,Anyone knows if UCB has sent all its admissions?  Thanks.
2712,University Of Waterloo (Canada),Global Governance,MS,F10,Accepted,Website,"(24, 3, 2010)",1269414000,,,,,,,International with US Degree,"(24, 3, 2010)",1269414000,Checked Quest. Accepted....no info about funding though. Any one know more?
2713,"University Of Wisconsin, Madison",Mathematics,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,Lame
2714,"University Of Wisconsin, Madison",Mathematics,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,rejected from waitlist
2715,Northwestern University,Electrical Engineering & Computer Science (EECS),PhD,F10,Accepted,Website,"(16, 3, 2010)",1268722800,,,,,,,American,"(24, 3, 2010)",1269414000,Full funding: RAship + fellowship.
2716,"University Of California, Berkeley (UCB)",Master Of City Planning,MS,S10,Accepted,E-mail,"(17, 3, 2010)",1268809200,,,,,,,American,"(24, 3, 2010)",1269414000,
2717,"University Of California, Los Angeles (UCLA)",Urban Planning,MS,S10,Accepted,E-mail,"(19, 2, 2010)",1266566400,,,,,,,American,"(24, 3, 2010)",1269414000,
2718,"University Of North Carolina, Chapel Hill (UNC)",City And Regional Planning,MS,S10,Accepted,E-mail,"(23, 2, 2010)",1266912000,,,,,,,American,"(24, 3, 2010)",1269414000,
2719,Massachusetts Institute Of Technology (MIT) DUSP,Urban Planning And Policy,MS,S10,Accepted,Phone,"(22, 3, 2010)",1269241200,,,,,,,American,"(24, 3, 2010)",1269414000,
2720,Brandeis University,Politics,PhD,F10,Rejected,Other,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,"IR subfield, currently finishing a masters."
2721,New York University (NYU),Economics,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International,"(24, 3, 2010)",1269414000,
2722,New York University GSAS (NYU),Music Composition,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International,"(24, 3, 2010)",1269414000,"""Please be aware that the applications for admission this year are particularly strong, and we have been unable to welcome all of our promising candidates for
admission.""   bullcrap... #$@(*&^!!!!!"
2723,Georgia State University,Philosophy,MS,F10,Wait listed,E-mail,"(24, 3, 2010)",1269414000,3.4,710.0,640.0,4.0,False,,American,"(24, 3, 2010)",1269414000,Tim O'Keefe apparently sent me an email me 3 wks ago to inform about the WL and I never received it. I wrote him today and he responded w/in a few hrs.
2724,University Of Houston,Philosophy (MA),MS,F10,Accepted,E-mail,"(23, 3, 2010)",1269327600,,,,,,,American,"(24, 3, 2010)",1269414000,No word on TA position. Will find out 4/3.
2725,Louisiana State University,English (Language And Literature),PhD,F10,Wait listed,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2726,Cornell University,Mechanical Engineering,PhD,F10,,Other,"(24, 3, 2010)",1269414000,,,,,,,Other,"(24, 3, 2010)",1269414000,"Me too, still waiting!"
2727,"University Of Wisconsin, Madison",Mathematics,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2728,"University Of Missouri, Columbia",Social Psychology,PhD,F10,Rejected,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2729,Johns Hopkins University (JHU),Physics And Astronomy,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2730,University Of California At Riverside (UCR),Philosophy,PhD,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,4.0,620.0,590.0,5.0,False,,American,"(24, 3, 2010)",1269414000,
2731,Northeastern University (NEU),ECE,PhD,F10,Accepted,Website,"(5, 3, 2010)",1267776000,3.38,330.0,800.0,3.5,False,,International,"(24, 3, 2010)",1269414000,Funding: Pending
2732,Stony Brook University,Cognitive Psychology,PhD,F10,Rejected,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2733,"University Of Minnesota, Twin Cities",Applied Economics,MS,F10,,Other,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,"To the person below, did you receive notification that no applicants are being offered funding?  Or have they still not decided on funding at this point?"
2734,New York University Tisch School Of Arts,Cinema Studies,PhD,,Wait listed,E-mail,"(15, 3, 2010)",1268636400,,,,,,,American,"(24, 3, 2010)",1269414000,Anybody declining his/her offer?
2735,"University Of Nebraska, Lincoln",English,PhD,F10,Accepted,E-mail,"(1, 3, 2010)",1267430400,,,,,,,American,"(24, 3, 2010)",1269414000,"Accepted w/o funding via email, received $15k/4year TA package by mail a week later. Turned down their offer yesterday, so cross your fingers!"
2736,Pace University,Environmental Science,MS,F10,Accepted,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,Rejected from top environmental schools but got into this one.  Does anyone know if Pace's environmental science program is any good??
2737,"University Of California, Santa Barbara (UCSB)",Enviornmental Science And Management,MS,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,Donald Bren!
2738,University Of Michigan,Natural Resources,MS,F10,Rejected,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,first choice :( aquatic sciences: research and management
2739,Pennsylvania State University (PSU),(Applied) Linguistics,PhD,F10,Rejected,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,
2740,Cornell University,Mechanical Engineering,PhD,F10,,Other,"(24, 3, 2010)",1269414000,,,,,,,International,"(24, 3, 2010)",1269414000,"I think Cornell has a very rude admissions office. They didn't answer any of my emails, they don't pick up my calls and while it is so late in this whole admission process, thus we have the right  to at least hear some decision!"
2741,"University Of Illinois, Chicago (UIC)",Education - Instructional Leadership,MS,F10,Accepted,Postal Service,"(24, 3, 2010)",1269414000,,,,,,,American,"(24, 3, 2010)",1269414000,I applied for the PhD program but was instead accepted into the M.Ed program. No information on funding.
2742,University Of Toronto,Industrial Relations And Human Resources (IRHR),MS,F10,Rejected,E-mail,"(24, 3, 2010)",1269414000,,,,,,,International,"(24, 3, 2010)",1269414000,
